"","OTU","Sample","Abundance","Short_label","Longer_name","Sample_type","Num_larvae","Date_collected","Exp_day","Mesocosm_id","Mesocosm_treatment","Microbe_treatment","Food_type","Mesocosm_type","Treatment_notes","Notes","Raw_reads","Num_larvae_d00","Num_larvae_d08","Num_larvae_d34","Num_larvae_d40","Total_pupae","Proportion_pupated","Biomass_day30","Biomass_day40","lib_size_clean","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species","id","sequence","likely_source"
"892","ASV0003","WL27",0.0179444634658098,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"893","ASV0005","WL27",0.344500337995031,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"894","ASV0006","WL27",0,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"895","ASV0007","WL27",0.171262521179559,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"896","ASV0008","WL27",0.00165046924245218,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"897","ASV0009","WL27",0.0427541766528835,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"898","ASV0011","WL27",0.194246183289877,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"899","ASV0013","WL27",0,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"900","ASV0030","WL27",0,"WL27","W_D5_L_MEM.5","Water",NA,"6/27/23",5,"L_MEM.5","L_MEM","MEM","Larval food","Experiment","Mosquito & environmental microbes","",161014,20,8,0,0,7,0.35,4.84,4.84,113907,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"901","ASV0001","WL29",0.646629884167393,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"902","ASV0003","WL29",0,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"903","ASV0005","WL29",0.128867808860065,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"904","ASV0006","WL29",0,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"905","ASV0007","WL29",0.0434076511900537,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"906","ASV0008","WL29",0.00123683842588111,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"907","ASV0009","WL29",0.0444939179814797,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"908","ASV0011","WL29",0.0276298949225094,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"909","ASV0013","WL29",0,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"910","ASV0030","WL29",0,"WL29","W_D5_L_ALL.1","Water",NA,"6/27/23",5,"L_ALL.1","L_ALL","ALL","Larval food","Experiment","All live microbes","",134586,20,7,0,0,6,0.3,4.235,4.235,93112,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"911","ASV0001","WL30",0.477233011309308,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"912","ASV0003","WL30",0,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"913","ASV0005","WL30",0.16605668941717,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"914","ASV0006","WL30",0,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"915","ASV0007","WL30",0.0476551595282843,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"916","ASV0008","WL30",0.00130787914757053,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"917","ASV0009","WL30",0.0530405442535747,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"918","ASV0011","WL30",0.0757251035862266,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"919","ASV0013","WL30",0,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"920","ASV0030","WL30",0,"WL30","W_D5_L_ALL.2","Water",NA,"6/27/23",5,"L_ALL.2","L_ALL","ALL","Larval food","Experiment","All live microbes","",122343,20,2,0,0,7,0.35,5.262,5.262,90987,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"921","ASV0001","WL31",0.592659860963237,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"922","ASV0003","WL31",0.00112732510803532,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"923","ASV0005","WL31",0.143389490824826,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"924","ASV0006","WL31",0,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"925","ASV0007","WL31",0.045296549132586,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"926","ASV0008","WL31",0.00109601052170101,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"927","ASV0009","WL31",0.0466430763449615,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"928","ASV0011","WL31",0.0203544811173044,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"929","ASV0013","WL31",0,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"930","ASV0030","WL31",0,"WL31","W_D5_L_ALL.3","Water",NA,"6/27/23",5,"L_ALL.3","L_ALL","ALL","Larval food","Experiment","All live microbes","",90049,20,6,0,0,7,0.35,5.604,5.604,63868,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"931","ASV0001","WL32",0.557869715320618,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"932","ASV0003","WL32",0,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"933","ASV0005","WL32",0.174777455268711,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"934","ASV0006","WL32",0,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"935","ASV0007","WL32",0.0476136574953712,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"936","ASV0008","WL32",0.00193235933798501,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"937","ASV0009","WL32",0.0328824494878035,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"938","ASV0011","WL32",0.0412263609388517,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"939","ASV0013","WL32",0,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"940","ASV0030","WL32",0,"WL32","W_D5_L_ALL.4","Water",NA,"6/27/23",5,"L_ALL.4","L_ALL","ALL","Larval food","Experiment","All live microbes","",174386,20,1,0,0,1,0.05,0.571,0.571,123683,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"941","ASV0001","WL33",0.548499920083489,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"942","ASV0003","WL33",0.00114703697783962,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"943","ASV0005","WL33",0.166790458908811,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"944","ASV0006","WL33",0,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"945","ASV0007","WL33",0.0337999830765036,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"946","ASV0008","WL33",0.00125045834469401,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"947","ASV0009","WL33",0.0419608691155593,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"948","ASV0011","WL33",0.133761435112494,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"949","ASV0013","WL33",0,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"950","ASV0030","WL33",0,"WL33","W_D5_L_ALL.5","Water",NA,"6/27/23",5,"L_ALL.5","L_ALL","ALL","Larval food","Experiment","All live microbes","",147990,20,2,0,0,0,0,0,0,106361,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"951","ASV0001","WL5",0,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"952","ASV0003","WL5",0.124691434213774,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"953","ASV0005","WL5",0,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"954","ASV0006","WL5",0,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"955","ASV0007","WL5",0.495371513206616,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"956","ASV0008","WL5",0,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"957","ASV0009","WL5",0.118262980334074,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"958","ASV0011","WL5",0,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"959","ASV0013","WL5",0,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"960","ASV0030","WL5",0,"WL5","W_D5_L_MMO.1","Water",NA,"6/27/23",5,"L_MMO.1","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",128296,20,5,0,0,18,0.9,13.798,13.798,97364,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"961","ASV0001","WL6",0,"WL6","W_D5_L_MMO.2","Water",NA,"6/27/23",5,"L_MMO.2","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",92704,20,1,0,0,18,0.9,12.621,12.621,65711,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"962","ASV0003","WL6",0.188072973964063,"WL6","W_D5_L_MMO.2","Water",NA,"6/27/23",5,"L_MMO.2","L_MMO","MMO","Larval food","Experiment","Mosquito microbes only","",92704,20,1,0,0,18,0.9,12.621,12.621,65711,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
